symbol,decision_ts_ms,date,era,block,decile,is_d9,btc_up,ret1,turnover_spike_168h,max_ret168,hold_h,n_settlements,long_gross,long_funding,short_path,long_net45,stratum
1000BONKUSDT,1729818000000,2024-10-25,e2324,715,8,0,1,-0.0018315817016266722,1.0134115261042311,0.03802883175771066,24.0,6,-0.09041423260754133,-0.00017547,0.09041423260754133,-0.09508970260754133,1-1-0
1000BONKUSDT,1730509200000,2024-11-02,e2324,715,7,0,1,0.0043736332396127064,0.40758712003230013,0.04216780176785995,24.0,6,-0.03667923748514745,-0.00030000000000000003,0.03667923748514745,-0.04147923748514745,1-0-0
1000BONKUSDT,1730595600000,2024-11-03,e2324,715,7,0,1,-0.005212172264925874,0.3036932962008771,0.04216780176785995,24.0,6,-0.026384941277417195,-0.00030000000000000003,0.026384941277417195,-0.031184941277417198,0-0-0
1000BONKUSDT,1730682000000,2024-11-04,e2324,715,7,0,1,-0.004835751208937866,0.757680292690876,0.04216780176785995,24.0,6,-0.004516662076563094,-0.0002286,0.004516662076563094,-0.009245262076563093,0-1-0
1000BONKUSDT,1730854800000,2024-11-06,e2324,715,8,0,1,0.04567495698420143,3.404771094179735,0.04567495698420143,24.0,6,0.16250760803408393,-0.00030000000000000003,-0.16250760803408393,0.15770760803408393,2-2-0
1000BONKUSDT,1732496400000,2024-11-25,e2324,716,8,0,1,-0.00552174185856813,0.5837556418761627,0.07503091161152531,24.0,6,-0.030626592846471512,-0.00091469,0.030626592846471512,-0.03604128284647151,0-1-2
1000BONKUSDT,1732582800000,2024-11-26,e2324,716,8,0,1,0.009541808795058504,0.4299059887539542,0.07503091161152531,24.0,6,-0.03250079325506561,-0.0006648299999999999,0.03250079325506561,-0.0376656232550656,2-0-2
1000BONKUSDT,1732669200000,2024-11-27,e2324,716,8,0,1,-0.015209214856605535,0.35168041594119637,0.07503091161152531,24.0,6,0.06413980509745132,-0.00046909,-0.06413980509745132,0.05917071509745132,0-0-2
1000BONKUSDT,1732755600000,2024-11-28,e2324,716,8,0,1,0.028034398594858345,0.7804378309722388,0.0730524908057506,24.0,6,-0.02133139611676127,-0.0004965600000000001,0.02133139611676127,-0.02632795611676127,2-1-2
1000BONKUSDT,1732842000000,2024-11-29,e2324,716,7,0,1,0.009870105684621988,0.6722147138118971,0.05243198680956307,24.0,6,0.018084891018287363,-0.0010772,-0.018084891018287363,0.012507691018287363,2-1-1
1000BONKUSDT,1732928400000,2024-11-30,e2324,716,8,0,1,-0.025161000449303694,0.9692867644626029,0.05243198680956307,24.0,6,-0.00015465853604645918,-0.00093509,0.00015465853604645918,-0.005589748536046459,0-1-1
1000BONKUSDT,1733079600000,2024-12-01,e2324,716,7,0,1,-0.010509934339558269,0.7983085669258636,0.04035529444677577,24.0,5,-0.08925098327354453,-0.00062377,0.08925098327354453,-0.09437475327354453,0-1-0
1000BONKUSDT,1734397200000,2024-12-17,e2324,716,7,0,1,-0.022280045535859605,1.5177098659557937,0.05079229122055673,24.0,6,-0.020067439756559002,-0.00030000000000000003,0.020067439756559002,-0.024867439756559005,0-2-1
1000BONKUSDT,1734483600000,2024-12-18,e2324,716,8,0,1,0.004032370199393842,2.172019425984251,0.058596635207222025,24.0,6,-0.15784025737865426,-0.00019322,0.15784025737865426,-0.16253347737865426,1-2-1
1000BONKUSDT,1735866000000,2025-01-03,e2526,717,7,0,1,-0.007563869185863936,0.5254546196322453,0.048312140966888295,24.0,6,0.14376274209989792,-0.00030000000000000003,-0.14376274209989792,0.13896274209989792,0-0-1
